"l1"	"l2"	"l3"	"l4"	"l5"	"l6"	"l7"	"l8"	"l9"	"l10"	"l11"	"l12"	"l13"	"l14"	"l15"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"
9.414831	4.755893	20.879553	19.280127	14.175432	16.634005	14.187714	0	0	4.429432	4.946889	109.072046	103.088462	14.512424	6.359923	0.269836	0.129536	0.160543	6.150513	1.215047	0.104548	0.096753	0.172938	5.830012	0.321602	65.946414	0.233965	19.698772	1.226725	0.347778	0.007097	0.004379	0.015552	0.073159	0.016685	0.008141	0.009171	0.114646	0.101735	0.074027	0.020056	0.097519	0.136732	0.020755	0.01045
10.014844	4.034594	19.637841	21.289442	14.94131	16.061986	14.169523	0	0	4.33516	4.993261	107.878624	102.939137	15.368873	5.473726	0.295244	0.156012	0.141609	6.837339	1.314466	0.082949	0.113391	0.253549	5.196681	0.070999	62.198362	0.344796	23.595345	1.242316	0.505033	0.007971	0.001525	0.014971	0.118356	0.050253	0.01239	0.010379	0.12285	0.064474	0.095103	0.119183	0.142391	0.140193	0.024087	0.004835
9.785208	4.152337	20.630622	18.604126	14.971146	16.361056	14.372802	0	0	4.970578	4.20635	104.504746	98.924316	13.913213	5.598095	0.262746	0.13415	0.253434	8.820985	1.443526	0.085898	0.096458	0.236795	4.917829	0.148518	57.681159	0.310995	24.144755	1.286542	0.488742	0.005067	0.003087	0.015689	0.128003	0.02664	0.007861	0.012132	0.129343	0.130963	0.071827	0.076018	0.063497	0.132005	0.022023	0.009806
9.800252	4.286599	20.803866	20.067607	14.457101	17.017161	14.533878	0	0	5.03101	4.879771	108.119141	110.592745	13.7743	6.129275	0.231266	0.143075	0.13833	4.238202	1.463694	0.089263	0.113651	0.203288	4.245092	0.134796	59.388336	0.266476	17.443878	1.223809	0.368511	0.007141	0.003222	0.013651	0.136523	0.034822	0.010885	0.011958	0.166343	0.137201	0.092213	0.095852	0.096701	0.079082	0.015184	0.009484
10.570756	4.634329	19.458219	19.651221	13.91918	17.210362	15.177852	0	0	4.620879	5.676321	104.55277	114.196976	13.823381	6.061535	0.242556	0.138915	0.166451	7.022706	1.425286	0.107671	0.101869	0.138247	4.698874	0.261945	65.952273	0.278934	21.743333	1.384642	0.574511	0.006896	0.002139	0.011004	0.127589	0.023739	0.011091	0.005632	0.024594	0.073105	0.009508	0.026573	0.081585	0.08112	0.024071	0.00652
10.234058	4.305845	21.198963	19.060201	14.33688	17.110822	15.000646	0	0	5.197211	4.800293	106.842485	105.758828	13.123675	6.3432	0.307956	0.132105	0.300905	5.844457	1.267686	0.094483	0.093104	0.239145	5.632473	0.106812	70.766864	0.131537	16.932529	1.309535	0.54595	0.004351	0.002629	0.014496	0.105527	0.048908	0.010455	0.014376	0.042995	0.045926	0.102712	0.114315	0.046977	0.096272	0.010709	0.00899
9.985035	4.730787	19.165743	19.969405	14.685594	17.167529	14.710952	0	0	5.402096	5.687982	100.851	106.385318	13.872884	5.930393	0.275365	0.13326	0.318999	5.655836	1.219694	0.133891	0.091294	0.167331	6.244565	0.110041	71.681061	0.357708	16.411994	1.270802	0.488365	0.009045	0.001441	0.012325	0.129049	0.031082	0.00993	0.010559	0.10444	0.144331	0.033889	0.073273	0.02093	0.096897	0.019771	0.008529
10.102186	4.997578	20.218761	19.267227	14.473947	16.635198	14.885443	0	0	4.398979	4.746318	99.649023	109.892016	13.75936	6.302918	0.294989	0.10367	0.321794	8.789176	1.363283	0.106857	0.097559	0.210237	4.711031	0.235822	63.651973	0.191916	23.673837	1.315326	0.490962	0.009976	0.002846	0.01236	0.106928	0.039529	0.013382	0.008807	0.121285	0.077848	0.106383	0.06512	0.106405	0.105028	0.022062	0.00884
9.178741	3.841535	18.950277	19.162441	14.315102	15.931055	14.177032	0	0	4.717314	4.950055	102.772234	111.76415	14.438544	6.004159	0.291674	0.114116	0.312285	4.089557	1.412875	0.093355	0.094378	0.256782	5.168406	0.257311	49.802482	0.253058	21.513864	1.193642	0.61883	0.004132	0.002729	0.009285	0.114776	0.033665	0.012269	0.007822	0.111107	0.147985	0.048312	0.01007	0.084803	0.021308	0.008388	0.007012
9.837409	4.622256	20.878239	19.61579	15.078377	15.079349	13.788168	0	0	5.557595	5.060533	114.160295	106.662421	14.538668	5.818448	0.248742	0.127186	0.259323	5.071141	1.299085	0.114857	0.103976	0.227562	5.695874	0.079493	54.849937	0.231181	22.311364	1.189627	0.519891	0.006135	0.004304	0.01255	0.102637	0.035963	0.010944	0.008937	0.08961	0.152461	0.039203	0.020334	0.119291	0.125053	0.017346	0.009644
9.393505	4.408205	19.652379	20.369659	14.493551	16.993146	14.615235	0	0	5.220181	5.327075	106.957296	103.53963	13.250406	6.420097	0.254202	0.139671	0.235931	6.45538	1.441722	0.091328	0.114933	0.288069	4.443409	0.249702	54.562704	0.228499	18.785444	1.263177	0.484217	0.003838	0.003088	0.012008	0.094623	0.018299	0.010736	0.014273	0.117182	0.133305	0.042672	0.043642	0.125393	0.153865	0.010327	0.012626
10.626121	4.448609	18.648171	20.429785	14.368319	16.200194	14.507341	0	0	4.49825	5.778245	112.991555	97.52259	13.177234	5.864611	0.265888	0.140087	0.212922	4.341143	1.31982	0.086481	0.103502	0.229357	6.537392	0.10101	52.563067	0.059394	19.202139	1.463863	0.396243	0.006067	0.003961	0.015674	0.097389	0.032477	0.011815	0.011247	0.113536	0.113418	0.073987	0.032984	0.017203	0.131335	0.013042	0.005927
9.763172	4.59967	21.134614	19.550782	14.437434	15.41002	14.798686	0	0	5.636863	5.527733	103.671216	108.743322	14.339832	6.120915	0.24018	0.126377	0.080702	6.233926	1.289913	0.070772	0.104864	0.218259	4.333913	0.181173	53.478471	0.238792	18.20932	1.371435	0.467135	0.007908	0.003303	0.010741	0.152036	0.00929	0.011964	0.007888	0.086076	0.153475	0.093677	0.051664	0.062844	0.025437	0.020276	0.004087
9.287617	4.871308	20.68488	20.285781	14.120806	15.201484	14.058807	0	0	5.052988	5.453982	103.350312	100.862211	15.559154	6.332209	0.301285	0.122284	0.159782	5.774422	1.395203	0.109517	0.107025	0.190301	4.542436	0.148052	64.669666	0.258992	19.840632	1.307026	0.374946	0.007585	0.002193	0.014695	0.139647	0.045128	0.009119	0.00639	0.10739	0.103222	0.016357	0.057321	0.033392	0.157786	0.023728	0.011001
9.702346	4.482739	20.987024	20.18067	14.398771	15.871338	13.918106	0	0	5.27289	4.223354	108.739322	104.875995	13.418171	6.670105	0.255872	0.129534	0.281031	8.20915	1.406563	0.074631	0.091525	0.24229	4.079468	0.18816	53.929676	0.07155	23.937168	1.202133	0.529371	0.005941	0.003585	0.013455	0.045377	0.036446	0.00816	0.009057	0.08696	0.137764	0.069201	0.071136	0.078755	0.064716	0.023058	0.008327
9.674383	4.821874	20.448935	21.600931	13.685722	16.904854	14.444105	0	0	4.932368	4.787607	96.686867	105.536714	14.813772	5.621753	0.325966	0.10103	0.118103	7.167103	1.271793	0.098198	0.102124	0.212917	6.137138	0.226089	63.03045	0.151512	19.297089	1.368632	0.663549	0.006265	0.003424	0.014781	0.124947	0.019993	0.012969	0.01098	0.160662	0.149718	0.046185	0.059807	0.088445	0.147087	0.009183	0.006137
9.434824	4.182143	20.573322	20.025209	14.683367	14.697539	14.467562	0	0	4.272919	5.277523	101.452799	113.235552	12.757055	6.215346	0.305931	0.130637	0.294421	7.808306	1.196488	0.084905	0.084038	0.291386	5.616545	0.274155	55.436933	0.17435	15.102636	1.32864	0.497526	0.006711	0.003655	0.008578	0.090891	0.011108	0.008527	0.008528	0.123386	0.077368	0.121215	0.063221	0.101141	0.118943	0.024179	0.011828
10.179707	5.092796	20.38859	19.121926	14.66049	15.850402	14.209362	0	0	4.972059	4.775948	103.200084	99.481606	14.612492	6.484032	0.306216	0.137349	0.112407	7.451965	1.308246	0.127936	0.089614	0.255515	4.423524	0.266418	61.070473	0.283471	19.755043	1.282846	0.621666	0.008792	0.003242	0.00762	0.120856	0.035	0.008643	0.011528	0.078812	0.102378	0.111681	0.045136	0.022262	0.092759	0.025072	0.006332
10.421625	4.271404	20.146566	20.071679	14.139213	16.212587	14.12715	0	0	4.733639	5.364635	109.285929	100.78499	13.440656	6.370863	0.32127	0.118934	0.189478	7.991678	1.367795	0.095958	0.096251	0.158745	4.058597	0.336899	59.706027	0.165611	19.029683	1.422048	0.539198	0.006174	0.004248	0.014436	0.087458	0.037556	0.007782	0.010259	0.05352	0.081524	0.055781	0.073676	0.1586	0.067972	0.025881	0.009116
9.996586	4.167363	18.829182	19.751156	14.525167	16.297963	14.829842	0	0	5.422473	5.734823	114.610465	103.153534	13.966608	6.396799	0.276757	0.105596	0.21972	7.122508	1.22602	0.141843	0.11219	0.134672	5.033265	0.2959	62.402135	0.280849	24.364509	1.138091	0.349252	0.008528	0.002602	0.011327	0.162452	0.016745	0.014011	0.010697	0.127554	0.165265	0.081861	0.082023	0.05255	0.112707	0.017507	0.010716
10.193044	3.928314	20.240107	19.84158	14.518677	15.45555	14.78133	0	0	5.456027	5.28778	96.49956	109.332018	14.370503	6.244153	0.292589	0.148665	0.05417	5.173448	1.276031	0.08716	0.11388	0.235347	3.494729	0.310361	56.722095	0.232737	20.124767	1.306648	0.50051	0.007772	0.004048	0.016717	0.088047	0.012886	0.009657	0.009429	0.068167	0.04149	0.054357	0.03771	0.072593	0.053837	0.011625	0.011664
10.398901	5.247476	21.108729	19.78839	14.876698	15.717681	14.146543	0	0	4.851917	4.204597	111.765128	102.04845	14.760039	5.768812	0.24361	0.101961	0.216184	6.049953	1.172949	0.094615	0.096992	0.170535	3.644727	0.288957	49.701196	0.215506	20.507997	1.351019	0.468817	0.007415	0.001657	0.016755	0.092802	0.0223	0.010719	0.013314	0.088585	0.187265	0.063534	0.08466	0.048996	0.070007	0.014749	0.01087
9.967319	3.879828	19.352559	19.947883	14.107654	16.26955	14.694011	0	0	5.111868	5.023154	104.854244	107.183405	15.081029	5.431969	0.282575	0.126054	0.132536	6.372306	1.419556	0.124527	0.102679	0.166651	4.973469	0.124121	51.845232	0.275261	17.747338	1.416467	0.592188	0.006832	0.004444	0.018257	0.173566	0.028322	0.010155	0.009906	0.090812	0.190885	0.099097	0.0968	0.076704	0.08811	0.020541	0.01123
10.071189	4.828658	19.390929	19.702146	14.099096	15.441383	13.965724	0	0	4.692259	5.021723	115.238209	115.478122	15.13313	5.514565	0.295864	0.119322	0.18402	8.110879	1.371556	0.066892	0.092141	0.168658	5.480746	0.131098	60.73772	0.223678	20.017564	1.359143	0.36324	0.005466	0.002433	0.019736	0.130657	0.038741	0.012214	0.006845	0.119928	0.173801	0.006095	0.092817	0.039313	0.07716	0.024785	0.007665
9.865414	5.163111	19.069273	19.99817	13.863464	15.344286	14.551695	0	0	5.163299	5.109839	99.846651	99.097336	16.960269	5.782497	0.261662	0.122977	0.184377	5.446759	1.382097	0.068902	0.096322	0.182786	4.307231	0.154615	57.356565	0.067407	21.185394	1.242979	0.515022	0.007464	0.004543	0.010418	0.0675	0.022888	0.014229	0.007658	0.03042	0.079426	0.074578	0.067851	0.141647	0.044285	0.026835	0.007099
9.945614	5.077907	20.103864	20.743128	14.0132	15.828892	14.026019	0	0	4.587799	5.075915	103.962555	97.215139	13.025309	6.082941	0.274213	0.120557	0.157768	7.551634	1.28323	0.058624	0.094617	0.173562	5.079421	0.32108	64.996161	0.18189	22.88619	1.267713	0.404796	0.009096	0.003526	0.016295	0.031209	0.028185	0.012088	0.011883	0.126065	0.036049	0.03141	0.046318	0.057599	0.086195	0.0133	0.005306
9.47512	4.899149	19.298051	19.426053	14.99538	16.115372	14.582882	0	0	5.600726	4.754097	100.016611	106.726441	15.443198	6.246596	0.317385	0.136571	0.269162	10.213118	1.449981	0.126403	0.09265	0.254408	4.889999	0.286201	50.377833	0.196627	16.517447	1.285562	0.560131	0.005822	0.001914	0.018979	0.176455	0.03123	0.011207	0.012729	0.122265	0.11206	0.076285	0.1004	0.069041	0.112313	0.024393	0.005688
10.383945	4.027597	20.309894	18.693636	13.873672	16.43882	14.928826	0	0	5.271374	4.923478	108.891235	105.706403	13.578945	6.590373	0.252574	0.100146	0.115942	8.565676	1.200479	0.102045	0.111063	0.180829	4.596445	0.18566	52.347982	0.339753	17.402272	1.281154	0.414265	0.00624	0.002313	0.01816	0.121973	0.026126	0.009045	0.009535	0.062264	0.029741	0.134134	0.122667	0.066406	0.062165	0.013816	0.008933
10.033241	4.778468	20.648494	19.440633	14.501817	16.688134	14.035147	0	0	5.469676	5.121245	108.065087	112.722124	14.715909	5.991733	0.302177	0.156818	0.222069	7.2121	1.190789	0.142867	0.109509	0.182395	3.956231	0.272052	59.581387	0.15873	16.098921	1.427121	0.565502	0.009293	0.003335	0.01699	0.185431	0.012437	0.012022	0.007776	0.061412	0.086018	0.050627	0.040415	0.014722	0.164579	0.029445	0.005732
10.172339	4.535922	19.602341	21.184508	15.122637	14.820856	14.557332	0	0	4.554666	4.427166	106.736954	110.421336	12.282497	6.31483	0.309804	0.107605	0.174086	7.458837	1.334448	0.101585	0.10616	0.282652	5.012347	0.149407	54.316203	0.13778	22.991635	1.364373	0.429993	0.005252	0.003606	0.020057	0.150336	0.028717	0.009385	0.010192	0.066133	0.16296	0.05223	0.089803	0.090555	0.137134	0.018062	0.006578
10.209103	4.946527	20.840205	18.759563	14.712904	16.170139	15.098681	0	0	4.506096	5.24899	99.118646	112.466038	14.415275	6.013155	0.279287	0.113268	0.238519	8.318014	1.312123	0.118072	0.096598	0.223657	3.754112	0.132449	66.638289	0.200888	18.075169	1.407891	0.525138	0.006655	0.002868	0.016565	0.085704	0.039856	0.011005	0.007134	0.046042	0.11544	0.021149	0.12919	0.056649	0.066553	0.013872	0.008406
9.554068	4.350697	19.281473	20.139968	14.895506	15.91844	13.731009	0	0	5.07364	5.139769	99.409264	101.252329	14.588305	6.221414	0.298128	0.146361	0.152443	9.376663	1.288685	0.127078	0.098237	0.216669	4.490043	0.173932	67.857225	0.143949	20.341651	1.335893	0.452483	0.007991	0.002547	0.017441	0.14863	0.016127	0.010815	0.011074	0.092438	0.119929	0.071057	0.078199	0.134045	0.102111	0.012906	0.010591
9.326335	4.92361	20.125495	18.532997	14.54113	14.985321	14.112823	0	0	4.306439	5.00709	113.389894	111.98754	12.535363	5.745694	0.247146	0.138162	0.123071	6.677508	1.297587	0.05122	0.107914	0.139513	6.366335	0.161202	60.608282	0.251065	22.172686	1.289208	0.408594	0.005436	0.002793	0.020501	0.074667	0.029106	0.010231	0.010324	0.139366	0.04243	0.096246	0.030091	0.109277	0.129024	0.020904	0.005487
9.725144	4.218157	20.516881	19.655411	13.731882	15.565839	13.762563	0	0	4.749522	5.149919	111.02678	108.445882	14.8884	5.47423	0.303227	0.124458	0.163892	5.35572	1.325316	0.101206	0.11634	0.20613	4.86976	0.144551	56.966389	0.216615	17.82681	1.148072	0.491606	0.00936	0.004423	0.007776	0.090274	0.030241	0.010844	0.013003	0.114204	0.117049	0.036539	0.028613	0.053832	0.099319	0.021728	0.010523
10.281583	4.688601	19.488781	20.307223	14.248856	16.132555	14.00013	0	0	5.564147	4.587955	115.734294	113.681792	12.869787	6.174236	0.257465	0.121855	0.135757	7.254528	1.245081	0.097419	0.086097	0.203057	5.58019	0.278489	66.017362	0.220981	22.302438	1.229585	0.498374	0.006008	0.003261	0.011458	0.051542	0.021256	0.011496	0.011663	0.125368	0.070289	0.070358	0.102848	0.121727	0.025733	0.008564	0.007618
10.542357	4.433541	19.77472	18.637098	14.418599	16.498377	14.63556	0	0	5.793046	4.958441	109.994549	112.801694	15.889074	6.357846	0.256637	0.128007	0.355961	5.274414	1.278875	0.120868	0.111894	0.263131	5.201674	0.247659	67.05322	0.044191	21.327313	1.252889	0.475163	0.008643	0.003363	0.019083	0.100116	0.048202	0.012137	0.010064	0.156618	0.109168	0.089104	0.086709	0.146246	0.079868	0.029415	0.004263
10.064026	5.203058	21.438666	19.605201	14.612008	15.18536	14.493251	0	0	4.922729	4.548521	107.870977	103.359014	13.327962	5.735788	0.235851	0.097267	0.210522	6.136858	1.350272	0.105686	0.095669	0.13118	3.703275	0.240547	61.320974	0.307702	18.032351	1.388373	0.584481	0.005622	0.001418	0.013017	0.105462	0.031842	0.01287	0.014643	0.132334	0.150313	0.118	0.103524	0.034607	0.071156	0.019389	0.007529
10.402581	4.156342	19.024897	19.193273	14.644462	17.280941	14.671223	0	0	5.340174	4.897786	108.446939	111.210647	15.767762	6.289978	0.31637	0.107374	0.344641	6.794195	1.252243	0.065355	0.09986	0.186786	3.86867	0.188882	55.657724	0.164566	18.693826	1.391754	0.511638	0.008237	0.002989	0.010358	0.143072	0.017045	0.013437	0.010084	0.111948	0.101248	0.115832	0.108354	0.099478	0.084734	0.012521	0.006671
9.781053	4.259272	18.54322	19.101466	15.015579	16.954131	14.747159	0	0	5.172915	4.670034	104.152544	99.636899	15.611233	5.64942	0.314329	0.125451	0.288616	4.954232	1.433555	0.14067	0.108672	0.270927	6.101802	0.212774	62.414723	0.087355	24.490385	1.418558	0.595991	0.004015	0.003296	0.009026	0.072687	0.020488	0.01021	0.008092	0.148036	0.089578	0.087219	0.121774	0.101797	0.060846	0.023547	0.009956
10.036136	4.96486	19.966303	20.010936	14.200729	16.062848	14.369775	0	0	4.682809	4.378251	102.338973	109.481798	14.795659	6.756837	0.269778	0.124825	0.06935	6.207048	1.301518	0.122603	0.104949	0.163778	4.387524	0.241999	55.834262	0.102925	16.359615	1.348754	0.551346	0.007261	0.002689	0.013749	0.147271	0.014704	0.009591	0.01094	0.09505	0.177955	0.084513	0.119194	0.144659	0.119969	0.01903	0.008091
10.70603	4.330901	19.857129	20.699863	14.030667	14.888972	14.522516	0	0	4.572795	5.477497	112.380178	104.980746	13.356428	5.236655	0.281309	0.132832	0.089702	8.879215	1.342629	0.090712	0.093514	0.252361	5.980351	0.118668	55.214337	0.289786	16.717343	1.354387	0.524934	0.009611	0.002563	0.00955	0.124365	0.03064	0.011342	0.009206	0.115124	0.179044	0.018172	0.109125	0.086229	0.075991	0.027097	0.008804
10.152754	4.699787	19.758084	20.195373	14.159949	15.535252	14.391036	0	0	4.99385	5.181497	102.189258	106.905624	14.128537	5.59362	0.270187	0.147432	0.248646	6.085432	1.206947	0.121761	0.108158	0.224308	3.985022	0.046866	58.945475	0.168497	22.590478	1.452915	0.531433	0.007955	0.001588	0.019519	0.164569	0.014343	0.013846	0.009697	0.142716	0.128984	0.100249	0.101111	0.030935	0.169349	0.009675	0.009788
10.65962	4.467315	19.823946	20.820896	14.56635	15.398485	14.975007	0	0	5.691543	4.65856	109.876525	104.246432	14.980341	6.414761	0.308499	0.11252	0.195599	5.978087	1.392	0.115688	0.088204	0.178204	4.808116	0.252751	57.701088	0.273119	22.48901	1.17221	0.637607	0.007032	0.002426	0.009806	0.119101	0.046355	0.012599	0.013671	0.159224	0.094774	0.062507	0.080873	0.157788	0.13303	0.021386	0.006121
10.247661	4.016073	19.444574	21.059618	14.292015	16.751264	15.140936	0	0	4.863378	5.399105	106.055311	101.866053	12.409559	6.19977	0.336907	0.115124	0.146849	5.56076	1.375565	0.108714	0.086524	0.162886	5.889575	0.362362	70.455855	0.186634	20.948092	1.355512	0.517869	0.004615	0.004199	0.016415	0.122609	0.024919	0.009705	0.011334	0.099285	0.1315	0.072767	0.094203	0.113807	0.048781	0.018037	0.008748
10.646261	4.659862	19.881383	20.883515	14.915908	15.880863	14.525112	0	0	5.34795	5.2095	107.14302	105.406849	16.180914	5.549102	0.315057	0.121282	0.140587	5.617636	1.258698	0.100416	0.087319	0.184106	5.348825	0.292671	55.990874	0.22656	21.943977	1.339882	0.423073	0.007622	0.002017	0.014349	0.083859	0.047537	0.010524	0.009514	0.0514	0.161243	0.065004	0.069035	0.055301	0.134256	0.01992	0.006227
10.322473	4.525422	20.567633	19.212971	15.162324	15.791981	14.864438	0	0	4.706366	4.823975	105.51062	109.012512	15.690315	6.539314	0.237092	0.150057	0.229556	6.859942	1.247984	0.102722	0.09535	0.264581	4.848278	0.191169	53.563668	0.268543	15.654759	1.2681	0.548459	0.005549	0.003015	0.015341	0.06232	0.033251	0.009413	0.01351	0.059689	0.14298	0.082216	0.04993	0.042176	0.081648	0.010157	0.005001
9.347819	4.230597	20.361729	20.639158	14.29046	15.966141	15.039158	0	0	4.647821	5.346842	104.489198	112.188781	16.32095	5.63688	0.330756	0.141037	0.092679	9.776279	1.161932	0.084158	0.10558	0.20115	5.852701	0.215468	68.255773	0.080777	24.868759	1.21921	0.556794	0.008314	0.002716	0.019315	0.171446	0.044789	0.01129	0.009374	0.052306	0.121143	0.047493	0.087008	0.171449	0.087012	0.01875	0.012241
9.910645	4.372228	20.666716	20.228668	15.042083	16.099239	14.805097	0	0	5.675688	5.383964	112.136124	104.739309	12.747289	6.18872	0.251606	0.160687	0.144626	9.969687	1.26264	0.112349	0.105714	0.260574	4.455973	0.297198	57.520592	0.241142	17.035273	1.382591	0.494255	0.004962	0.002643	0.015097	0.101558	0.029913	0.013076	0.005849	0.091093	0.0813	0.094939	0.064278	0.125563	0.04003	0.027236	0.004576
10.356018	3.757868	20.532262	18.488453	14.063362	16.466914	14.673916	0	0	5.529232	4.504128	102.452407	100.564819	14.327964	6.102532	0.280321	0.134765	0.245201	6.352167	1.239214	0.082151	0.100317	0.247403	3.814273	0.177784	65.703507	0.194527	19.976637	1.31874	0.450664	0.006997	0.002675	0.01248	0.108426	0.009664	0.01099	0.012286	0.026737	0.156059	0.059277	0.048859	0.075875	0.140959	0.02877	0.010242
9.820027	3.905299	20.035681	21.266159	13.758026	16.435705	14.374655	0	0	5.751931	4.81512	100.212704	101.111805	15.121789	5.919763	0.271611	0.137434	0.168117	7.725209	1.369101	0.083251	0.091696	0.220951	5.755542	0.205354	60.978534	0.255367	21.46721	1.262735	0.608595	0.004673	0.002813	0.013298	0.112499	0.040755	0.012711	0.012515	0.174672	0.054128	0.10338	0.077046	0.151587	0.05099	0.019523	0.007239
10.134794	4.065699	21.026775	21.123	14.354368	16.723745	14.074066	0	0	5.137261	4.574326	98.623884	110.180739	14.931299	5.862218	0.300636	0.115752	0.234316	10.090144	1.377016	0.088512	0.093299	0.221816	3.538033	0.157476	61.777164	0.209146	21.855296	1.294825	0.521683	0.009829	0.003109	0.015658	0.135225	0.029626	0.008981	0.006589	0.155932	0.065539	0.01133	0.007312	0.111128	0.105756	0.02104	0.003205
10.511602	4.588212	19.892694	21.080699	14.598481	15.630456	14.289189	0	0	4.896148	5.795673	110.383772	115.279764	14.04923	5.186255	0.266281	0.109929	0.110229	9.661593	1.242819	0.14716	0.103015	0.193934	5.063656	0.055363	66.431564	0.236913	19.92745	1.344725	0.380815	0.007067	0.004641	0.009899	0.127151	0.018859	0.011915	0.010861	0.0457	0.098917	0.105505	0.112702	0.142328	0.039289	0.015653	0.005401
9.643175	4.071483	19.566381	18.384564	14.548796	15.242448	14.164788	0	0	4.538015	4.8466	101.357726	101.391671	15.33441	5.982696	0.311746	0.123421	0.32743	7.061954	1.35822	0.09687	0.099759	0.17491	5.804927	0.17088	64.881493	0.312079	23.12473	1.163491	0.571084	0.008564	0.002202	0.014069	0.184187	0.00532	0.012768	0.014744	0.14621	0.146013	0.052892	0.062002	0.09451	0.100275	0.012146	0.012468
9.41203	4.752728	21.498646	19.49756	14.846682	15.02415	13.832008	0	0	5.725761	5.611769	110.545207	102.137249	13.943751	5.375771	0.289136	0.11775	0.252499	4.721124	1.248745	0.110486	0.095888	0.191726	6.044193	0.169663	65.212395	0.248382	15.395904	1.256627	0.483289	0.006451	0.002966	0.014191	0.098527	0.043441	0.012331	0.009778	0.118996	0.140534	0.014818	0.012126	0.103029	0.142841	0.014865	0.005851
9.512291	5.106683	18.467422	19.812167	14.805121	16.338068	14.230181	0	0	5.24997	5.235509	98.861879	99.764857	15.830575	6.044482	0.283687	0.118199	0.044286	9.609672	1.166167	0.07953	0.101665	0.249045	5.729729	0.115456	62.104838	0.303534	19.643259	1.333014	0.506887	0.008295	0.003468	0.008076	0.047055	0.041928	0.009545	0.00708	0.1184	0.096818	0.095994	0.104778	0.046625	0.034244	0.018233	0.009858
10.052943	4.413539	19.099553	20.962517	14.913742	15.621917	14.853068	0	0	5.498888	4.328354	100.625161	103.718464	15.012572	6.167297	0.2593	0.135709	0.208829	7.315666	1.255151	0.075267	0.097024	0.243538	5.39352	0.097958	67.502612	0.178907	19.521691	1.361761	0.563812	0.009662	0.00435	0.015813	0.11116	0.034479	0.010394	0.007336	0.130798	0.142328	0.082972	0.031541	0.106049	0.179644	0.022948	0.003571
10.290654	4.770324	21.254237	20.099967	14.396851	15.283903	15.265346	0	0	5.444741	5.208723	104.745862	107.910289	13.098995	5.410651	0.27584	0.1113	0.264952	6.887543	1.194593	0.062855	0.092544	0.233538	4.676338	0.183351	58.569363	0.122218	18.635958	1.232008	0.460837	0.005903	0.002459	0.015891	0.144624	0.017385	0.011741	0.012883	0.181878	0.068778	0.028904	0.081147	0.080356	0.136499	0.017685	0.004699
9.741586	4.42926	18.888698	20.503558	14.94305	15.587731	15.048354	0	0	5.605708	5.082837	105.176119	110.914599	15.298589	6.634029	0.253137	0.111556	0.243215	8.069862	1.360916	0.063689	0.101519	0.156429	5.378374	0.20388	61.467576	0.243663	18.301703	1.183488	0.417138	0.004857	0.003515	0.015221	0.040509	0.020372	0.011644	0.011755	0.137621	0.072473	0.110579	0.089071	0.078231	0.17139	0.020625	0.00388
9.958378	3.787561	20.952561	21.420269	14.186703	15.119155	14.133133	0	0	4.36573	4.914116	114.552434	104.17164	12.995129	6.029414	0.289078	0.138795	0.063556	3.821474	1.257262	0.091871	0.101258	0.161144	5.460697	0.086182	54.03583	0.344954	23.602059	1.324672	0.438905	0.008175	0.003063	0.015034	0.131085	0.027385	0.009755	0.006254	0.041047	0.032606	0.056292	0.075185	0.065072	0.128249	0.014609	0.008154
9.267499	4.910276	20.767666	20.545589	14.786806	15.382638	14.299492	0	0	4.779756	5.325396	101.13542	106.174213	13.702817	5.33869	0.244545	0.157824	0.200322	9.479024	1.352585	0.146298	0.095232	0.240613	4.564378	0.166734	57.080926	0.110644	15.885125	1.435648	0.423209	0.00752	0.002917	0.016215	0.113471	0.00717	0.011267	0.007506	0.104972	0.124929	0.090348	0.022496	0.071327	0.041748	0.025683	0.00923
9.849817	5.243221	19.620693	19.736431	15.09644	16.233027	14.603518	0	0	4.472614	5.134882	111.24117	108.06972	15.167302	6.708284	0.272217	0.144861	0.085781	5.4736	1.384601	0.111288	0.106808	0.211397	4.17552	0.343085	53.170944	0.15067	15.902811	1.258734	0.599554	0.004789	0.002942	0.012905	0.167552	0.024252	0.013112	0.01388	0.04858	0.11074	0.060469	0.054081	0.115789	0.055253	0.011047	0.006408
9.618277	4.135685	19.345485	19.48097	14.215498	16.644836	14.81449	0	0	5.124397	5.305682	109.180045	102.752307	15.598092	5.975792	0.264753	0.150886	0.342315	8.856477	1.401056	0.123733	0.098626	0.200327	4.3698	0.221679	60.345146	0.098027	18.918002	1.337562	0.445349	0.005639	0.002518	0.012135	0.092166	0.032787	0.009208	0.010471	0.070369	0.10817	0.045613	0.133501	0.139124	0.051698	0.022225	0.010006
