"GASRR"	"GASClv"	"GASCrv"	"GASRub"	"GASRrc"	"GASRsc"	"GASRlc"	"GASVub"	"GASVrc"	"GASVsc"	"GASVlc"	"GAPRR"	"GCPRub"	"GCPRrc"	"GCPRsc"	"GCPRlc"	"GCPVub"	"GCPVrc"	"GCPVsc"	"GCPVlc"
0.010024	0.012883	0.021267	-0.145499	-0.117455	-0.091616	-0.130978	5.42874	1.338129	14.547465	7.87692	0.00957	-0.298643	-0.255319	-0.293565	-0.34038	16.123954	2.530307	68.373056	36.345937
0.009233	0.014297	0.022114	-0.156459	-0.076484	-0.129246	-0.152211	4.692917	1.497056	15.71052	7.185091	0.003235	-0.276279	-0.36032	-0.297555	-0.344773	12.925815	2.62083	52.678553	28.277866
0.00645	0.01484	0.023123	-0.199472	-0.171234	-0.090483	-0.118308	5.350494	1.411487	12.966951	7.239219	0.00927	-0.229835	-0.324696	-0.296169	-0.322216	11.810357	2.696256	65.685335	29.106897
0.013108	0.013319	0.025821	-0.150161	-0.129967	-0.163288	-0.085574	5.746282	1.285645	14.240971	8.323822	0.009367	-0.242754	-0.348234	-0.326404	-0.237095	15.991127	2.946298	64.076537	39.230235
0.011025	0.0144	0.020235	-0.158735	-0.132094	-0.071084	-0.122346	4.367312	1.582669	12.912176	7.014553	0.008323	-0.234487	-0.272599	-0.375584	-0.320567	16.883111	3.180725	83.512565	24.465338
0.014115	0.014671	0.022389	-0.11667	-0.112271	-0.196737	-0.054982	5.688152	1.308986	11.910132	5.733144	0.009685	-0.364054	-0.378438	-0.282065	-0.321492	12.513135	2.776705	75.320008	32.201142
0.014716	0.01406	0.017981	-0.128579	-0.174438	-0.149148	-0.146431	4.890028	1.369544	16.610018	6.155309	0.012689	-0.309922	-0.322225	-0.326653	-0.32372	14.215105	2.787838	81.778287	29.859956
0.012696	0.013712	0.025721	-0.193129	-0.163122	-0.128611	-0.118845	4.132367	1.207975	13.597146	6.516911	0.012572	-0.365642	-0.310176	-0.242917	-0.33588	13.112333	2.740855	65.203976	25.428071
0.012045	0.012587	0.021139	-0.126983	-0.124788	-0.08505	-0.107007	6.269298	1.592601	15.577634	7.888772	0.005388	-0.262945	-0.307268	-0.27648	-0.238524	11.587608	2.004538	48.025525	23.730708
0.012811	0.014423	0.024203	-0.087329	-0.147019	-0.203564	-0.099982	6.139944	1.184121	15.441559	6.112872	0.005623	-0.236344	-0.284643	-0.379546	-0.342042	14.087878	2.982855	73.231678	27.741655
0.011502	0.01373	0.019784	-0.093146	-0.101489	-0.122798	-0.195946	5.627843	1.311999	13.490479	6.272805	0.007874	-0.348297	-0.277008	-0.304705	-0.309481	15.452045	3.083528	68.612361	33.842533
0.012206	0.013146	0.018991	-0.11402	-0.082253	-0.126435	-0.058186	5.58995	1.07611	10.321706	6.987151	0.013956	-0.280486	-0.364562	-0.284117	-0.312787	11.674766	2.341426	55.861739	32.493584
0.016064	0.015498	0.020336	-0.102566	-0.133263	-0.093253	-0.089839	6.077393	1.264925	14.950145	7.783683	0.005513	-0.334305	-0.290472	-0.295781	-0.286762	15.581423	2.557685	61.402682	24.091386
0.010375	0.014908	0.022619	-0.056372	-0.136847	-0.099604	-0.127702	6.380014	1.074004	14.687342	6.638427	0.010019	-0.35744	-0.354267	-0.319233	-0.337435	15.951221	3.403637	73.953637	36.050936
0.006571	0.014032	0.025604	-0.12908	-0.150561	-0.11319	-0.170715	6.190426	1.410602	10.491372	6.942576	0.009047	-0.266102	-0.279388	-0.25116	-0.29601	16.881654	2.43386	67.318389	39.569152
0.014527	0.013006	0.018543	-0.169662	-0.178628	-0.13324	-0.086869	4.541691	1.2771	14.851633	6.2309	0.009989	-0.363552	-0.349724	-0.29831	-0.300744	12.184872	2.238011	60.038456	36.663823
0.012414	0.013633	0.021773	-0.15532	-0.049532	-0.092003	-0.131288	5.208357	1.257954	12.999353	8.245855	0.007157	-0.231547	-0.275386	-0.31142	-0.310851	14.291384	2.518905	54.197766	37.433925
0.007343	0.014772	0.020863	-0.0844	-0.148814	-0.090023	-0.060323	5.345385	1.55413	14.285789	6.354506	0.00578	-0.289703	-0.368929	-0.235109	-0.327983	10.972679	2.648439	46.007274	23.757413
0.010464	0.012358	0.021228	-0.201935	-0.140715	-0.127466	-0.17941	5.17852	1.242947	9.984294	7.346841	0.008571	-0.267533	-0.23072	-0.333421	-0.254616	15.264497	2.070366	70.241963	25.046642
0.017133	0.014346	0.019462	-0.071433	-0.112642	-0.05481	-0.148768	6.57916	1.045907	10.720322	5.670131	0.009136	-0.258476	-0.303628	-0.289286	-0.344728	10.444916	2.827811	75.441375	36.857444
0.0125	0.012563	0.02008	-0.147938	-0.115939	-0.171632	-0.130153	5.017002	1.392422	10.831859	5.720265	0.011541	-0.28641	-0.329644	-0.271176	-0.241009	17.303901	2.207474	57.701469	22.022004
0.016776	0.014213	0.023158	-0.133631	-0.186755	-0.058819	-0.142835	4.814169	1.095868	12.894002	6.321288	0.011185	-0.244942	-0.267956	-0.294714	-0.340455	13.422232	2.226742	45.702398	30.414725
0.012286	0.01537	0.023514	-0.113226	-0.18874	-0.1595	-0.105852	5.667802	1.421661	12.207064	5.3459	0.010735	-0.299327	-0.335767	-0.299835	-0.257612	11.172285	2.959623	77.970755	21.418198
0.01363	0.014995	0.020693	-0.154428	-0.148271	-0.063048	-0.129714	4.025709	1.260772	12.480742	7.436945	0.008362	-0.313415	-0.260353	-0.370572	-0.361507	12.362258	2.709915	69.113811	34.971151
0.014489	0.015631	0.023013	-0.167462	-0.145152	-0.085615	-0.174127	5.500274	1.354228	11.346197	7.289043	0.007565	-0.221006	-0.332842	-0.361836	-0.22489	15.389269	3.007113	62.237247	30.584739
0.012139	0.014555	0.020293	-0.15638	-0.171882	-0.104989	-0.09526	4.645571	1.43867	11.49105	7.104823	0.006508	-0.293223	-0.330432	-0.280935	-0.259783	15.845768	2.63488	51.472886	36.433226
0.015478	0.013984	0.020575	-0.075123	-0.091652	-0.153002	-0.193069	5.54189	1.340611	14.023742	6.786908	0.014802	-0.297415	-0.305372	-0.342336	-0.302865	14.626253	1.907908	58.045632	30.233157
0.014301	0.014319	0.018008	-0.10097	-0.113822	-0.091343	-0.181692	6.026513	1.527481	15.668628	8.145201	0.006333	-0.333486	-0.23544	-0.335636	-0.33531	10.231828	2.721958	61.151288	38.604143
0.016515	0.014705	0.020933	-0.106798	-0.171261	-0.157465	-0.176245	4.725888	1.346641	16.500895	7.559825	0.012939	-0.335511	-0.332557	-0.306557	-0.283617	13.492709	2.723527	67.742271	25.746051
0.009593	0.014581	0.021289	-0.121158	-0.142133	-0.15139	-0.111148	5.678365	1.429351	13.927012	8.106166	0.00589	-0.274585	-0.344171	-0.343476	-0.25221	11.87282	2.882308	70.886119	26.111503
0.010914	0.014541	0.024242	-0.060315	-0.133876	-0.118903	-0.209485	4.671817	1.502804	13.685805	7.140017	0.011384	-0.305458	-0.357827	-0.285627	-0.349771	12.409451	2.327009	74.354409	21.502032
0.013468	0.012929	0.024512	-0.122513	-0.202516	-0.205476	-0.07666	5.321832	1.364635	15.249886	7.247167	0.008991	-0.290592	-0.306625	-0.24871	-0.324881	12.124412	1.934015	63.870634	30.895613
0.009056	0.013367	0.023364	-0.099732	-0.06412	-0.139598	-0.184811	5.867084	1.120437	10.155363	7.526142	0.004815	-0.37377	-0.346287	-0.347659	-0.351773	9.556007	3.016454	53.043296	33.064615
0.016276	0.013279	0.020903	-0.095548	-0.16792	-0.142101	-0.171584	6.169262	1.333603	14.985212	6.757369	0.008795	-0.321497	-0.360813	-0.323956	-0.277232	9.446337	2.193403	77.74014	24.724766
0.013881	0.014862	0.022112	-0.182153	-0.10103	-0.187111	-0.102224	5.811057	1.385387	12.931462	5.896674	0.010272	-0.329756	-0.248099	-0.308297	-0.314731	14.457036	2.847548	63.152441	26.778964
0.013683	0.014256	0.019726	-0.086342	-0.116686	-0.146243	-0.198948	5.096016	1.247512	13.323743	7.845491	0.012215	-0.241798	-0.286344	-0.226694	-0.266942	17.505033	3.472679	81.290637	28.244512
0.006164	0.013482	0.022002	-0.153298	-0.192796	-0.125416	-0.152042	4.922285	1.359338	10.639322	7.306581	0.014673	-0.343787	-0.35337	-0.244825	-0.281335	10.225518	2.924689	56.239369	33.546605
0.005519	0.013939	0.017034	-0.050031	-0.10376	-0.145616	-0.071011	4.786351	1.124392	11.695147	7.39349	0.011651	-0.260771	-0.256694	-0.234232	-0.269795	16.373344	2.493242	84.933072	28.813573
0.01312	0.014863	0.01909	-0.140129	-0.169805	-0.106068	-0.090666	4.967543	1.084365	14.419338	5.578104	0.003688	-0.345014	-0.291759	-0.364574	-0.296808	16.713945	2.078208	71.596336	27.260573
0.014125	0.015168	0.021553	-0.177334	-0.152435	-0.081199	-0.153621	5.612756	1.144352	10.948831	6.599814	0.006036	-0.303744	-0.289043	-0.35198	-0.278897	14.72241	3.173851	78.998616	31.333815
0.009911	0.012996	0.018856	-0.110379	-0.126774	-0.167806	-0.108884	4.481774	1.229845	12.8553	8.036006	0.008686	-0.256789	-0.380539	-0.329453	-0.36866	12.092251	2.852938	50.887582	25.245449
0.015353	0.013579	0.018381	-0.16312	-0.158881	-0.076666	-0.190146	5.556305	1.103695	11.581506	6.557626	0.007798	-0.37856	-0.264062	-0.360446	-0.260356	9.934173	2.619569	65.608466	25.961733
0.009818	0.013794	0.024946	-0.096386	-0.06751	-0.118361	-0.111565	5.411477	1.272721	15.818488	7.022921	0.008098	-0.221939	-0.375397	-0.316562	-0.245792	17.545324	3.202842	56.893278	22.95065
0.009006	0.01304	0.023767	-0.192595	-0.205502	-0.197549	-0.093347	4.819003	1.414555	13.077692	7.221891	0.008537	-0.315841	-0.220931	-0.287208	-0.219709	14.897402	3.115116	57.667577	33.283561
0.014255	0.013255	0.021508	-0.112437	-0.109995	-0.144239	-0.135017	5.519913	1.399255	11.243122	8.009744	0.0065	-0.276747	-0.30203	-0.268782	-0.292715	16.23316	2.957204	60.284122	29.640149
0.01183	0.013679	0.018751	-0.062421	-0.110347	-0.101212	-0.161397	4.033983	1.014728	15.531422	5.779587	0.006968	-0.32449	-0.258275	-0.318448	-0.268466	15.719582	2.866276	75.691289	30.345828
0.010099	0.013761	0.019843	-0.103973	-0.087538	-0.137868	-0.14414	5.163419	1.363708	14.845392	8.318968	0.009782	-0.351648	-0.26953	-0.314694	-0.323291	13.00268	2.284322	47.757715	22.36689
0.017336	0.014645	0.016089	-0.146189	-0.196601	-0.102762	-0.049354	5.069405	1.203805	13.443214	7.374127	0.005218	-0.306778	-0.341809	-0.375318	-0.256635	16.501436	2.630009	51.762129	35.495247
0.01031	0.014391	0.024804	-0.12068	-0.078983	-0.157103	-0.144959	5.273533	1.308055	11.124469	5.999148	0.007708	-0.241121	-0.297296	-0.304173	-0.348245	14.992642	2.607117	55.350112	32.653844
0.011629	0.014292	0.024098	-0.211845	-0.153791	-0.096058	-0.063644	4.571153	1.285035	13.419536	5.827579	0.014348	-0.361076	-0.318128	-0.331092	-0.320296	13.572821	2.475555	57.073895	32.328738
0.009399	0.013626	0.022903	-0.158412	-0.175549	-0.078798	-0.191541	5.314694	1.172493	14.512817	6.869697	0.003085	-0.3383	-0.253229	-0.321938	-0.233799	15.068911	2.674554	72.177525	37.077351
0.014736	0.013217	0.021049	-0.098632	-0.107666	-0.162857	-0.118016	4.444603	1.498024	12.102651	8.393599	0.006067	-0.325954	-0.31602	-0.297133	-0.31836	15.14417	3.311996	49.387404	34.118188
0.011792	0.012691	0.018619	-0.130515	-0.183337	-0.120058	-0.157673	4.607764	1.292993	11.920432	6.384282	0.013013	-0.285222	-0.288579	-0.341357	-0.274768	13.862521	2.750068	66.778858	27.071966
0.009258	0.013538	0.018896	-0.178961	-0.058255	-0.056171	-0.109951	5.939438	1.053083	14.113923	5.801002	0.01079	-0.339583	-0.281226	-0.259425	-0.235608	12.4777	2.023305	65.97043	24.250975
0.015876	0.014818	0.021879	-0.073729	-0.066068	-0.121545	-0.079391	6.060719	1.015646	12.381604	6.963353	0.008842	-0.327879	-0.328368	-0.260029	-0.249465	11.914077	2.110327	66.585794	30.051707
0.015758	0.014516	0.018495	-0.090285	-0.095676	-0.155151	-0.202494	5.906279	1.379338	11.989168	7.646849	0.012153	-0.348331	-0.243696	-0.277592	-0.298299	12.749426	2.507392	72.700217	34.653943
0.007558	0.014726	0.01756	-0.14271	-0.097068	-0.13183	-0.096994	5.750403	1.314965	13.271225	5.072978	0.013228	-0.313884	-0.298139	-0.294319	-0.315561	13.906902	2.487317	59.777033	29.095884
0.013095	0.015142	0.022448	-0.08255	-0.155804	-0.164063	-0.159177	5.188848	1.19214	13.39104	6.537346	0.013407	-0.3594	-0.326358	-0.315378	-0.365728	12.779889	2.384356	53.620447	31.874582
0.016936	0.013101	0.021676	-0.106547	-0.177394	-0.071053	-0.120536	4.171799	1.232837	11.677807	6.620949	0.013811	-0.352699	-0.274733	-0.325082	-0.329205	13.682271	2.804688	62.586395	32.724563
0.015275	0.014615	0.020504	-0.186557	-0.094301	-0.182687	-0.12398	4.196555	1.199439	12.757739	5.530465	0.004476	-0.28158	-0.340921	-0.289806	-0.382171	10.569425	3.066705	54.053718	28.94838
0.007315	0.015028	0.017504	-0.136128	-0.084846	-0.109222	-0.137833	4.766064	1.189111	12.646475	5.953319	0.006749	-0.28439	-0.350608	-0.263593	-0.326625	15.534942	3.186103	75.945437	31.394548
0.012584	0.014198	0.0231	-0.160779	-0.166819	-0.135082	-0.155219	5.845932	1.456961	12.796426	5.855333	0.015185	-0.265273	-0.293914	-0.292656	-0.22913	13.751571	3.236849	78.808982	32.821456
0.011987	0.013673	0.020223	-0.184164	-0.106609	-0.200526	-0.183973	5.720782	1.538358	11.094482	5.258639	0.012339	-0.323146	-0.367457	-0.354587	-0.307797	16.053315	2.412865	59.152977	28.039507
0.007037	0.014767	0.023947	-0.136808	-0.131136	-0.149948	-0.091843	5.442495	1.523216	11.286663	6.476827	0.013552	-0.34228	-0.233133	-0.346092	-0.280203	13.020281	3.509897	72.833556	35.885686
0.010641	0.013195	0.022827	-0.077228	-0.180447	-0.116336	-0.122976	3.904134	1.164424	12.338204	6.316384	0.00504	-0.295486	-0.295051	-0.239258	-0.250619	15.22027	2.570006	49.035639	29.228774
0.013787	0.013849	0.019415	-0.118273	-0.0747	-0.082013	-0.167376	5.143591	1.512163	11.850433	5.617071	0.007106	-0.257268	-0.339634	-0.218821	-0.227654	12.680817	3.036976	52.881467	26.937399
0.008106	0.012784	0.021458	-0.174154	-0.134715	-0.064512	-0.073237	4.995016	1.154497	13.573853	6.164866	0.007503	-0.300968	-0.246712	-0.334487	-0.272169	13.718909	2.372026	63.61767	35.673392
0.017967	0.014096	0.019649	-0.117337	-0.119679	-0.176709	-0.147852	5.643438	1.484067	16.150115	6.69439	0.004023	-0.330006	-0.265274	-0.32317	-0.317036	12.523536	3.089187	69.717662	33.984693
0.014868	0.013437	0.01829	-0.068763	-0.135876	-0.169534	-0.156766	6.505788	0.986257	16.349871	7.035602	0.010617	-0.282981	-0.334773	-0.327697	-0.346449	10.598682	2.692255	65.145111	35.269774
0.013989	0.015093	0.025249	-0.054282	-0.129642	-0.130623	-0.083447	4.869335	1.345183	12.436666	6.800603	0.008194	-0.269816	-0.338016	-0.253019	-0.270432	14.952942	2.597453	64.62593	39.231418
0.011206	0.014156	0.023221	-0.104946	-0.104318	-0.138143	-0.165561	4.683433	1.487952	16.001158	7.937265	0.009909	-0.311785	-0.25952	-0.257357	-0.365277	17.119161	2.422202	44.575463	20.727457
0.016404	0.012465	0.021711	-0.12326	-0.108614	-0.108352	-0.086064	5.701577	1.286927	12.696852	6.245039	0.01036	-0.331623	-0.282785	-0.301273	-0.299599	14.499781	2.265045	56.404358	30.738793
0.015659	0.013527	0.019163	-0.158948	-0.070542	-0.114553	-0.116465	6.690709	1.148148	14.227053	7.649767	0.015367	-0.271409	-0.245291	-0.291911	-0.242473	14.379041	2.530953	55.234195	37.869711
0.010889	0.012684	0.019984	-0.109218	-0.143375	-0.094752	-0.207432	5.372006	1.296944	11.421627	6.919582	0.010456	-0.302426	-0.227374	-0.271563	-0.294411	9.699534	3.286625	52.241767	27.801239
0.005977	0.013885	0.020734	-0.165162	-0.072154	-0.133884	-0.187995	4.274144	1.331507	13.828348	7.170286	0.010482	-0.226623	-0.299079	-0.306807	-0.290965	11.022563	2.584002	60.659448	24.93293
0.008459	0.012861	0.022199	-0.132685	-0.098514	-0.143634	-0.149878	4.841912	1.32324	15.88387	7.204255	0.008079	-0.316252	-0.25383	-0.264616	-0.2893	16.195843	2.768856	64.5388	35.120717
0.015105	0.013602	0.016803	-0.10842	-0.151738	-0.111371	-0.169674	4.954416	1.434755	15.146348	7.758726	0.003426	-0.252633	-0.273514	-0.282527	-0.265794	10.057138	2.541158	43.410399	23.49158
0.007887	0.014463	0.022069	-0.146037	-0.121698	-0.097818	-0.164348	5.231962	1.468744	12.24959	5.257504	0.006882	-0.238573	-0.250574	-0.280237	-0.359898	15.767149	2.935753	62.904968	28.658659
0.015017	0.015262	0.023488	-0.131548	-0.123171	-0.115519	-0.138638	4.924973	1.562393	10.877487	6.204587	0.010913	-0.301985	-0.278621	-0.339362	-0.281564	13.342415	2.764928	60.903618	28.586069
0.017901	0.013811	0.021076	-0.190032	-0.099606	-0.075569	-0.098174	5.047574	1.578441	13.749415	6.45178	0.007287	-0.232025	-0.302988	-0.320463	-0.264054	16.560515	2.15914	67.103788	32.068125
0.012956	0.014658	0.02233	-0.080661	-0.198794	-0.153814	-0.153288	4.363323	1.373917	14.062285	5.000219	0.012795	-0.275502	-0.262741	-0.300509	-0.356536	11.80819	2.122677	76.376687	27.412584
0.008663	0.014324	0.025466	-0.089033	-0.130765	-0.148166	-0.084364	5.298912	1.11008	10.219721	6.885684	0.011738	-0.355538	-0.316157	-0.25566	-0.311867	13.137632	3.121951	61.766753	31.65492
0.008226	0.014472	0.020391	-0.150369	-0.089461	-0.129665	-0.139943	6.422221	1.405914	13.225527	7.115868	0.004301	-0.308601	-0.300841	-0.261628	-0.374288	14.819542	2.920606	69.532611	25.615753
0.011279	0.013906	0.022281	-0.141998	-0.076757	-0.088379	-0.141006	6.243456	1.222824	13.802283	6.727302	0.009569	-0.247787	-0.266824	-0.273754	-0.301694	11.46483	2.460514	58.453322	34.285262
0.008343	0.012832	0.019249	-0.11902	-0.08604	-0.160786	-0.163107	5.459708	1.475479	15.07591	7.816167	0.00292	-0.278576	-0.310661	-0.278294	-0.262876	17.782859	2.173325	66.172309	29.498424
0.008832	0.013827	0.024733	-0.148822	-0.128021	-0.184911	-0.068539	6.115457	1.132459	12.575761	5.165231	0.009685	-0.377154	-0.313572	-0.35639	-0.246302	13.20529	2.79923	80.013807	26.700836
0.013247	0.014135	0.017214	-0.079046	-0.090031	-0.141226	-0.112975	4.248237	1.302637	15.305914	6.701534	0.009443	-0.319363	-0.319438	-0.310174	-0.376262	12.604928	2.820756	71.13077	29.36658
0.006524	0.015077	0.016412	-0.17177	-0.123236	-0.175839	-0.114294	5.787226	1.159808	11.949548	6.038579	0.006213	-0.307285	-0.224559	-0.312727	-0.35541	10.851518	3.163627	82.714697	28.465563
0.011	0.014078	0.019584	-0.165793	-0.156949	-0.190543	-0.136505	6.328438	1.251498	12.276274	6.670801	0.010181	-0.28755	-0.371892	-0.229811	-0.32213	13.264849	2.293447	73.833423	32.086781
0.0135	0.013413	0.022762	-0.181664	-0.1396	-0.112186	-0.100904	5.420875	1.59877	14.233887	7.718021	0.011047	-0.319844	-0.239693	-0.331886	-0.331615	16.936954	1.980557	68.910514	23.198792
0.013369	0.013472	0.016538	-0.141271	-0.194167	-0.166597	-0.115175	4.703994	1.06278	12.569614	6.441508	0.007387	-0.251119	-0.312097	-0.374197	-0.284782	11.106302	2.347403	49.746779	33.590167
0.01286	0.014171	0.022537	-0.066517	-0.161706	-0.180389	-0.127815	6.531986	1.321674	12.064852	5.931678	0.014136	-0.279846	-0.296154	-0.350025	-0.333898	11.556132	2.305597	74.735698	28.076077
0.009962	0.015436	0.020139	-0.176047	-0.138589	-0.073815	-0.121535	6.359983	1.544454	13.652546	4.913089	0.00252	-0.26421	-0.324416	-0.303213	-0.305859	11.382714	3.337167	80.325334	24.471689
0.009384	0.014417	0.018123	-0.092025	-0.12574	-0.170358	-0.132596	4.391147	1.217686	14.611638	6.832109	0.007942	-0.254015	-0.270121	-0.365922	-0.290841	14.341013	2.447379	68.129755	26.518198
0.01061	0.012883	0.024402	-0.205205	-0.052515	-0.210657	-0.160022	4.475332	1.028499	14.168698	6.0973	0.011172	-0.249375	-0.325013	-0.353156	-0.308356	12.849307	2.900393	54.748057	27.556163
0.011113	0.013128	0.019943	-0.124748	-0.18435	-0.069028	-0.075254	5.980586	1.627144	11.785168	7.452283	0.011851	-0.298305	-0.292344	-0.310666	-0.353657	9.08867	3.267071	83.768083	26.255918
0.011423	0.014016	0.019329	-0.162395	-0.209374	-0.161263	-0.13423	5.972828	1.45288	13.199629	7.604693	0.00493	-0.310771	-0.282589	-0.337122	-0.273645	13.998434	3.041698	58.947105	31.606916
0.010747	0.015257	0.017844	-0.116092	-0.120598	-0.174786	-0.051971	5.894273	1.213827	16.289345	5.688082	0.009336	-0.272405	-0.314779	-0.240908	-0.293464	12.240181	2.390406	68.077356	29.948296
0.008689	0.014239	0.017259	-0.138466	-0.160788	-0.051356	-0.126389	4.342313	0.994044	15.344691	6.058003	0.011459	-0.317664	-0.308778	-0.254299	-0.30454	13.524002	2.684966	46.92725	38.241437
0.018538	0.013931	0.021368	-0.14439	-0.059927	-0.12382	-0.178211	5.486262	1.279358	14.377498	6.401888	0.00842	-0.294664	-0.321883	-0.246019	-0.285822	11.311622	2.895833	70.321779	20.45556
0.010206	0.013965	0.023684	-0.151366	-0.165264	-0.107488	-0.125185	5.782247	1.237522	13.121009	8.448599	0.012066	-0.370504	-0.272105	-0.288556	-0.330098	13.955064	3.247821	50.287267	30.967563
0.009702	0.013379	0.021943	-0.196546	-0.143827	-0.136087	-0.141856	5.042558	1.136664	14.647632	7.059673	0.009238	-0.293075	-0.238646	-0.282785	-0.30383	12.902934	3.365922	77.269875	22.603054
0.017535	0.013317	0.022687	-0.201178	-0.114294	-0.189807	-0.105157	5.243263	1.44662	14.478525	5.403461	0.004618	-0.325086	-0.285847	-0.267717	-0.276106	11.973982	2.665119	71.664646	31.09705
0.007735	0.013342	0.023799	-0.135556	-0.080137	-0.103239	-0.08027	4.527673	1.176058	13.046871	7.485757	0.003817	-0.339981	-0.320005	-0.274672	-0.288342	10.764601	3.416944	59.280397	33.24271
0.006902	0.014931	0.017675	-0.171458	-0.118182	-0.178523	-0.102825	5.125594	1.463485	14.759739	5.492685	0.006711	-0.273926	-0.348072	-0.266233	-0.319614	14.122831	2.99512	62.516961	34.597852
0.011667	0.015347	0.020646	-0.125853	-0.158397	-0.193956	-0.065728	5.38003	1.39764	13.90223	5.432208	0.00946	-0.291451	-0.358479	-0.222655	-0.33931	14.641415	3.137594	64.228991	37.659563
0.010364	0.013507	0.021387	-0.167934	-0.054039	-0.180594	-0.176581	5.143833	1.570514	14.132995	7.682646	0.006407	-0.367632	-0.30314	-0.322326	-0.323328	11.538553	2.860082	72.43934	35.009926
0.014673	0.013861	0.021575	-0.149815	-0.140642	-0.155131	-0.148502	5.495793	1.119275	11.486937	5.743951	0.015243	-0.318536	-0.230002	-0.238154	-0.357923	13.444215	2.520368	68.831622	34.377218
0.011949	0.013644	0.018988	-0.157792	-0.085896	-0.106378	-0.115983	4.368147	1.322182	13.466787	6.691001	0.00985	-0.280473	-0.288961	-0.352274	-0.261256	11.168635	3.327405	44.722751	33.492896
0.012866	0.014476	0.023312	-0.059733	-0.107504	-0.136992	-0.183923	5.368148	1.151252	12.854019	7.439025	0.010458	-0.25806	-0.290856	-0.327501	-0.273656	12.786071	2.41957	51.764466	28.315001
0.009097	0.014666	0.016779	-0.128561	-0.055594	-0.061425	-0.073053	4.293651	0.991489	12.314136	5.921912	0.006814	-0.337515	-0.319826	-0.280085	-0.334299	14.781124	3.392861	55.826713	38.130679
0.009888	0.013686	0.024802	-0.182837	-0.18981	-0.162842	-0.194821	4.237616	1.577272	16.287187	6.928554	0.013344	-0.326612	-0.324137	-0.378607	-0.294782	14.901541	2.338775	49.638231	29.090545
0.005917	0.013866	0.017424	-0.127048	-0.134059	-0.123692	-0.068099	4.198736	1.178974	11.703022	5.397256	0.011529	-0.30109	-0.247121	-0.2826	-0.241636	13.343181	2.061725	79.798084	23.374312
0.008407	0.014815	0.022277	-0.135371	-0.143027	-0.190465	-0.105121	4.65744	1.258084	13.553696	6.615168	0.010907	-0.271826	-0.357255	-0.26398	-0.369451	11.075029	1.920486	42.987992	31.153581
0.009942	0.014538	0.020369	-0.092187	-0.076093	-0.146331	-0.162492	5.156202	1.261135	12.819309	5.471734	0.009969	-0.334551	-0.224325	-0.358847	-0.275868	13.026994	3.106501	68.51749	31.360956
0.012276	0.014896	0.021305	-0.204821	-0.070077	-0.147966	-0.152771	5.252013	1.152587	14.677365	5.992194	0.012085	-0.345177	-0.352378	-0.324657	-0.340557	14.618826	3.487503	67.253986	20.831584
0.013896	0.013387	0.019542	-0.063077	-0.129749	-0.106622	-0.124548	6.497751	1.614678	12.014936	7.758323	0.007773	-0.355713	-0.361905	-0.299845	-0.353365	13.697376	2.178381	60.750018	29.348288
0.012422	0.014102	0.024128	-0.06869	-0.084935	-0.099591	-0.108838	5.945515	1.269333	12.514611	6.703404	0.002531	-0.234094	-0.373807	-0.268611	-0.300366	15.070128	2.566461	62.273013	29.697107
0.015963	0.013123	0.017712	-0.098503	-0.173675	-0.048643	-0.07936	5.317609	1.242576	10.530137	6.162781	0.003266	-0.265066	-0.268688	-0.288827	-0.269041	11.484966	2.749219	81.408495	27.160375
0.016438	0.01325	0.019229	-0.125282	-0.171955	-0.11918	-0.197925	6.163533	1.093225	11.825619	7.969713	0.008557	-0.320136	-0.351692	-0.287148	-0.234602	15.973103	2.410507	50.591195	23.630855
0.011693	0.015543	0.024059	-0.179179	-0.152627	-0.089516	-0.107241	6.430164	1.456804	13.523949	8.10768	0.012231	-0.322341	-0.27401	-0.258579	-0.299592	14.456166	2.352147	52.652636	36.544164
0.015083	0.013604	0.021469	-0.13803	-0.20506	-0.124865	-0.133728	5.720155	1.142143	13.860212	6.806842	0.009271	-0.24274	-0.304645	-0.31637	-0.283756	11.178435	2.82933	70.675759	36.14294
0.013108	0.012625	0.023826	-0.072836	-0.176538	-0.169755	-0.099957	5.031622	1.064291	14.121322	6.975751	0.006843	-0.228948	-0.240777	-0.29749	-0.377859	13.58219	2.452627	77.689129	28.380986
0.015439	0.013957	0.020215	-0.095367	-0.191762	-0.203003	-0.133051	4.478617	1.317964	12.882033	5.511966	0.010477	-0.324705	-0.238393	-0.245696	-0.26693	11.882816	2.533134	61.127315	24.462506
0.010777	0.014556	0.025351	-0.177768	-0.160637	-0.205665	-0.146895	5.220791	1.426921	11.943552	6.990267	0.004477	-0.256025	-0.269331	-0.324375	-0.30827	10.489931	3.031995	80.559883	34.884457
0.009276	0.014613	0.019866	-0.122241	-0.114211	-0.172471	-0.13224	4.864016	1.409098	14.861598	5.355769	0.007923	-0.291615	-0.252221	-0.312486	-0.342319	14.846628	2.098974	73.261105	30.013817
0.00744	0.013417	0.020591	-0.054435	-0.134765	-0.184418	-0.160925	5.005134	1.52453	15.051445	7.308303	0.007436	-0.283244	-0.337226	-0.265046	-0.254503	14.143327	2.641873	84.210705	34.227028
0.010825	0.014065	0.020499	-0.057258	-0.051265	-0.105317	-0.117986	4.146808	1.346078	13.646179	6.53754	0.009478	-0.238737	-0.349046	-0.307198	-0.251303	14.384328	2.59048	77.309198	29.546694
