"Cpa"	"Cpv"	"Rpa"	"Rpv"	"Rpc"	"Cesra"	"Cesrv"	"Cesla"	"Ceslv"	"Cdra"	"Cdrv"	"Cdla"	"Cdlv"	"Rtri"	"Rmit"
2.478198	7.74406	0.008641	0.005945	0.06516	1.193033	1.231651	1.512522	0.472857	3.94408	12.439488	2.208426	8.696596	0.010649	0.010209
4.935166	12.141063	0.007168	0.010007	0.076185	1.350737	1.950821	1.887241	0.261728	3.823761	23.811744	1.472984	10.710126	0.002987	0.00949
2.023635	8.004009	0.005938	0.006268	0.069021	1.23208	0.955951	1.693318	0.382283	2.940668	19.008102	1.502919	10.202206	0.005028	0.009439
3.397231	10.524503	0.006219	0.001128	0.07211	1.535101	1.28969	1.734627	0.490674	3.035114	23.320876	2.222566	9.053306	0.007904	0.010304
5.847852	11.844341	0.007633	0.007923	0.045435	1.512092	1.448076	1.874421	0.456218	3.836673	16.922702	2.569542	8.538687	0.008935	0.01062
1.308789	9.797464	0.005341	0.007643	0.034879	1.549853	1.425127	1.576474	0.353223	3.227773	17.270616	2.152462	9.326862	0.004282	0.010073
5.075325	7.929177	0.003957	0.004538	0.084828	1.075301	0.722267	1.80384	0.30037	2.80487	16.379411	2.140173	9.358013	0.009151	0.00959
4.095707	7.278721	0.005294	0.007037	0.077249	1.537626	1.384722	1.920665	0.480764	3.92526	21.958512	2.329954	11.041109	0.004441	0.010747
4.384768	11.173187	0.002613	0.006024	0.114053	1.491941	1.364767	1.73276	0.408902	2.669912	19.982745	1.834074	7.785601	0.006033	0.010377
3.929185	3.195027	0.008377	0.00183	0.032342	1.519034	0.658677	1.77442	0.418823	3.772977	20.714726	1.565608	9.471075	0.007005	0.009899
2.711759	12.827772	0.006567	0.002851	0.080689	1.476694	0.615368	1.424004	0.486322	3.585316	18.134371	1.592635	10.90656	0.006864	0.009705
1.987402	7.514594	0.005462	0.003984	0.073701	1.483627	1.407992	1.76623	0.459822	3.047471	16.448807	1.831253	10.9652	0.007188	0.009519
1.23707	7.012902	0.007184	0.009321	0.084421	1.167538	1.664412	1.815227	0.358129	3.372016	23.278913	1.672192	9.535739	0.001516	0.010538
4.209801	13.372526	0.006169	0.008563	0.109031	1.591714	1.569695	1.751908	0.468455	3.208754	14.971711	1.624848	10.450883	0.005519	0.011268
3.340649	9.29226	0.004212	0.001694	0.074926	1.458164	0.771108	1.343717	0.549509	3.07244	24.106794	1.346434	10.56103	0.00773	0.009236
3.217552	12.399067	0.002462	0.00807	0.061074	1.363782	1.795164	1.466564	0.512992	3.729805	22.137056	2.509459	9.642278	0.003369	0.010892
3.657445	5.998514	0.007672	0.003715	0.132496	1.389212	1.546821	1.442783	0.466718	3.11711	26.923524	1.94669	9.828822	0.00364	0.009985
3.954902	13.133667	0.005563	0.006176	0.05437	1.126051	0.704216	1.408532	0.451532	3.297621	18.171335	1.808374	10.32766	0.006273	0.010405
3.490692	10.882781	0.006436	0.004269	0.04943	1.284045	1.597347	1.725565	0.267091	4.035495	18.545316	2.536749	10.961705	0.00872	0.009958
3.267849	7.713561	0.003243	0.007993	0.091481	1.219907	1.87711	1.474168	0.358381	3.270973	22.352313	2.42964	8.58362	0.006091	0.008818
5.150745	14.625916	0.004378	0.003077	0.106978	1.293788	1.113141	1.567038	0.329719	3.097846	16.661919	2.570409	9.984702	0.009808	0.01063
2.427016	10.570709	0.008092	0.004186	0.072865	1.430535	0.561491	1.797347	0.410432	3.872513	12.99255	1.983248	9.743811	0.003432	0.009387
4.145298	6.351062	0.003854	0.006453	0.056125	1.507717	1.002439	1.652423	0.275742	3.859222	14.374446	1.970579	8.779665	0.009574	0.009261
2.394984	10.006869	0.00161	0.009557	0.063657	1.422406	1.475038	1.560248	0.489219	3.33847	17.438968	1.77988	8.345992	0.006192	0.00987
5.861374	14.415305	0.004651	0.00632	0.009969	1.276169	1.936834	1.89534	0.542259	3.162078	20.810614	1.904422	11.495341	0.008596	0.009776
3.691801	9.896423	0.002258	0.006665	0.09898	1.482925	1.056333	1.459363	0.247186	4.080009	17.945212	1.925115	11.291649	0.003774	0.009136
2.641306	8.855083	0.002654	0.010321	0.127066	1.341815	0.876739	1.701508	0.269215	3.085563	21.060345	2.249687	8.974643	0.008577	0.008541
1.829636	3.648993	0.006891	0.008927	0.105594	1.113902	1.332876	1.531167	0.370497	3.708146	15.0083	2.169075	9.136065	0.005248	0.009368
1.20684	14.824881	0.006005	0.004121	0.0696	1.335713	1.322496	1.747425	0.397082	3.789004	15.281592	2.305859	9.405854	0.006555	0.009557
4.890851	5.628039	0.004313	0.005826	0.070211	1.182431	0.980738	1.362586	0.297066	3.346272	26.496665	1.634303	10.078468	0.004779	0.011014
0.645973	10.719443	0.008547	0.006344	0.116073	1.376085	1.257844	1.842329	0.509364	3.175688	22.685389	1.97858	10.361846	0.004328	0.009622
1.590377	12.893931	0.00504	0.003354	0.004479	1.406137	1.015437	1.674508	0.413591	2.590639	18.833611	2.228998	10.161421	0.007397	0.010125
0.948311	11.955177	0.002812	0.006842	0.088475	1.157163	0.971513	1.449732	0.435686	2.742537	19.524551	2.364586	8.60382	0.009322	0.011425
2.35256	11.550764	0.003312	0.009748	0.053515	1.301447	1.648008	1.549357	0.318628	3.719247	19.196137	1.571073	10.21574	0.0057	0.010354
4.579198	11.390263	0.01039	0.005895	0.041674	1.407871	1.973184	1.710251	0.544379	3.356991	17.535688	1.477561	10.3831	0.003076	0.010034
1.600016	8.471011	0.006943	0.002276	0.095334	1.323839	0.773443	1.613608	0.445644	3.516308	22.892194	2.25145	9.901781	0.008807	0.011128
3.981973	13.220015	0.00966	0.002717	0.040204	1.397111	1.020599	1.674307	0.454233	3.325248	19.148116	2.373203	10.482686	0.010024	0.009858
2.661107	13.692552	0.007523	0.006819	0.010692	1.573097	1.041142	1.681581	0.475204	2.762034	19.938506	2.457743	9.505878	0.00743	0.011227
5.462441	10.138307	0.004095	0.010595	0.047091	1.185895	1.565667	1.663022	0.440475	3.546179	17.026019	2.477705	9.08102	0.006779	0.009579
5.718469	11.512511	0.007056	0.004468	0.110695	1.381535	1.116916	1.599166	0.376179	3.627309	24.935164	1.647925	9.632848	0.008127	0.009666
4.551188	8.514665	0.004692	0.007145	0.100452	1.132108	1.748218	1.617123	0.37807	4.180778	18.466086	1.942478	8.826007	0.004595	0.008697
4.309932	6.388341	0.002221	0.004655	0.05276	1.434827	1.224104	1.760495	0.426266	3.806318	15.434817	2.113492	9.17311	0.009767	0.010738
2.767222	8.175846	0.010685	0.008224	0.035943	1.090451	0.649418	1.603492	0.326585	3.655713	21.144718	1.822098	7.969049	0.001919	0.009168
1.899211	8.257705	0.006133	0.006522	0.092001	1.226032	1.245795	1.37384	0.23976	3.388928	27.240254	1.854963	8.989586	0.00941	0.010437
1.752682	4.86973	0.003605	0.006105	0.065766	1.280201	1.429299	1.70848	0.434449	2.82484	14.005193	2.039472	10.269595	0.00398	0.008506
2.213668	5.519166	0.008028	0.007751	0.082525	1.207147	1.503384	1.852703	0.528321	3.472692	23.009351	1.784508	8.245384	0.00826	0.009057
2.835563	7.153678	0.007731	0.010858	0.100921	1.580541	1.143779	1.439849	0.333542	3.961322	17.730655	1.898816	9.271546	0.002498	0.010245
3.122365	9.227043	0.008293	0.004431	0.077987	1.373542	1.100343	1.789231	0.385321	3.898404	11.807322	1.996738	10.666035	0.003271	0.010862
4.686885	9.029947	0.007861	0.002485	0.086121	1.257397	1.468587	1.519953	0.429037	2.894357	18.661158	2.005968	9.802199	0.00757	0.008374
5.377432	12.503166	0.00317	0.004748	0.067378	1.348927	0.859592	1.497097	0.373396	3.64326	15.537185	2.046816	11.093964	0.007142	0.011193
2.128591	3.885856	0.004469	0.007267	0.026721	1.603175	1.520739	1.721749	0.303528	3.415739	25.398325	2.023249	9.430817	0.006898	0.010955
2.517547	7.378308	0.003965	0.006895	0.078403	1.621582	1.202421	1.5257	0.430248	3.240218	25.93518	1.659798	11.571938	0.005041	0.011439
4.040648	10.229637	0.006531	0.006577	0.104392	1.270575	1.690833	1.535585	0.437776	3.990606	22.775207	2.086382	9.157004	0.004635	0.010277
6.274976	4.1817	0.00943	0.004894	0.037012	1.269638	0.829853	1.33524	0.350656	2.77838	11.399335	2.316064	9.044632	0.006485	0.008957
3.06932	7.251487	0.003589	0.0078	0.09773	1.50294	1.402613	1.607184	0.341657	3.757722	25.337191	1.435482	10.67809	0.002071	0.010547
3.835296	8.99713	0.00567	0.010171	0.017672	1.306991	0.914069	1.580014	0.252593	2.828956	17.099265	1.796654	9.852819	0.004042	0.009021
2.071304	4.842852	0.00477	0.009088	0.094314	1.1514	0.903623	1.48824	0.30728	3.201367	24.880573	2.290334	10.810772	0.003585	0.011524
4.279694	6.259955	0.006776	0.002222	0.027429	1.412143	2.043991	1.642586	0.343054	2.691434	21.506261	2.333235	8.020219	0.004464	0.011569
4.175879	8.810366	0.00874	0.005426	0.024843	1.169935	1.168726	1.939777	0.279182	2.923536	21.796057	2.125554	10.617607	0.006381	0.009733
3.030566	5.777458	0.004985	0.007545	0.071382	1.361893	1.896777	1.644572	0.53385	3.261248	12.00254	1.958546	10.285872	0.005886	0.009645
3.855383	10.390426	0.003099	0.007022	0.117945	1.471975	1.778624	1.553218	0.41619	4.096643	18.918257	2.485666	10.404333	0.003118	0.011046
5.053425	7.56634	0.004135	0.002521	0.056951	1.245611	1.855973	1.654924	0.479	3.524534	20.147552	2.1009	11.178139	0.002835	0.008748
3.62576	8.716144	0.007034	0.005366	0.033122	1.299882	0.936009	1.831669	0.457297	3.564666	14.658511	1.865428	8.273865	0.00835	0.00908
4.353216	5.20986	0.009978	0.008135	0.030872	1.236034	1.277929	1.7173	0.289588	3.56284	15.807945	1.759318	8.439803	0.002694	0.009316
2.228733	5.109546	0.007298	0.003501	0.066799	1.496646	2.009203	1.591512	0.368253	2.528932	16.165242	1.745588	8.171005	0.007287	0.00919
2.894289	10.758995	0.007915	0.00295	0.089631	1.261485	1.639057	1.819827	0.40236	3.289032	15.934828	2.194478	8.812898	0.006209	0.010992
0.51122	6.781778	0.006638	0.004676	0.107671	1.290287	0.808604	1.481409	0.406626	2.611151	12.67478	2.070444	9.383845	0.004146	0.010795
1.416106	11.268412	0.003766	0.00837	0.12518	1.420062	1.128559	1.584798	0.424537	3.507635	24.537892	1.70477	9.786367	0.007062	0.010699
2.296563	4.100912	0.008216	0.005472	0.043648	1.457212	1.149802	1.683284	0.398427	3.437312	13.844694	2.032509	8.375617	0.004924	0.009809
5.232627	9.151421	0.004928	0.005246	0.020689	1.42927	1.615848	1.809384	0.412818	3.141009	13.092536	2.200115	10.007222	0.00484	0.010106
1.045809	9.433745	0.006324	0.005703	0.060733	1.056549	1.315873	1.595913	0.441905	2.965558	20.453935	2.389986	7.90333	0.010426	0.010266
4.443465	9.506378	0.005171	0.009135	0.093434	1.466449	1.537579	1.783314	0.393416	3.449549	14.617274	2.28155	9.307528	0.007541	0.010447
6.02799	14.027958	0.007427	0.003855	0.049146	1.197417	1.732292	1.411019	0.507748	2.963843	21.484938	1.697548	10.041263	0.00231	0.008889
3.581249	9.739557	0.009871	0.003899	0.097004	1.21654	1.710313	1.92987	0.498091	4.014871	20.658991	1.882287	9.584619	0.007664	0.010829
4.642177	12.047324	0.006741	0.005272	0.051983	1.345241	1.825912	1.505833	0.324299	2.557741	23.587785	1.931489	9.23052	0.005152	0.010182
0.779077	6.834737	0.008875	0.004313	0.047485	1.23924	0.88905	1.689979	0.311984	3.398544	24.483918	2.014872	8.50254	0.001708	0.010911
3.529202	7.857159	0.009337	0.005119	0.01757	1.450711	1.181556	1.867942	0.347825	3.494048	23.627583	1.399787	11.304672	0.006626	0.010326
2.929283	10.982402	0.00483	0.003643	0.059677	1.116626	1.493386	1.433216	0.463831	2.706501	21.693507	1.610772	10.578283	0.003787	0.009208
4.993139	8.096023	0.006339	0.005558	0.087649	1.439722	1.834458	1.622414	0.295854	3.425825	22.465097	2.653325	8.090085	0.005342	0.009681
0.898402	6.089408	0.009179	0.005646	0.09017	1.559082	1.351166	1.905284	0.518859	3.000796	19.467763	1.536571	9.197519	0.001825	0.009951
5.506962	10.047609	0.005751	0.007239	0.113106	1.312854	1.185734	1.56427	0.381265	2.981768	14.199628	1.730735	11.404543	0.005215	0.00947
1.954263	6.568139	0.010886	0.00737	0.038145	1.31988	0.741825	1.828732	0.362408	2.904568	18.336168	1.879475	10.8426	0.002631	0.010001
2.099958	8.0193	0.006971	0.006021	0.094007	1.624198	1.662121	1.647629	0.413395	3.553361	26.645256	2.266614	9.201869	0.006481	0.010514
1.547351	13.662156	0.009115	0.001394	0.037771	1.421427	1.243067	1.83199	0.294623	2.772033	21.510791	1.725048	11.476527	0.00409	0.010472
4.133282	12.669592	0.003149	0.004404	0.050449	1.094343	1.405028	1.584799	0.503108	2.422318	18.016428	2.576582	10.064286	0.005803	0.009849
4.606537	13.548888	0.003227	0.004103	0.015289	1.537334	1.164019	1.744851	0.332264	2.757335	14.353526	2.101926	8.624267	0.008506	0.010075
5.392664	7.501512	0.004791	0.005526	0.066978	1.488337	1.943587	1.574927	0.407444	2.939542	18.397371	1.37283	10.960231	0.003148	0.010067
5.300168	10.534276	0.005858	0.007353	0.13358	1.599734	2.005749	1.782977	0.424623	3.710342	11.583613	1.684901	8.080222	0.006117	0.01074
4.66335	10.645581	0.00684	0.0021	0.072565	1.320864	1.184586	1.491371	0.414908	3.932558	20.177854	2.184295	9.399025	0.006049	0.009237
4.973178	10.331849	0.002771	0.007085	0.049492	1.439053	1.207716	1.69618	0.320147	4.013571	24.192044	2.332896	10.838301	0.009292	0.01069
0.623163	11.683198	0.010137	0.005764	0.077501	1.449635	1.372119	1.743321	0.477585	3.161581	16.381255	1.459835	9.027376	0.00812	0.010785
4.410904	8.619767	0.01065	0.005718	0.034515	1.415011	1.115692	1.515448	0.273407	3.68052	22.801122	1.914956	10.231979	0.006426	0.008625
5.12556	8.226594	0.007692	0.007119	0.047058	1.519128	1.475092	1.803537	0.384935	4.166477	13.607081	2.346358	10.475085	0.005065	0.00901
2.040013	6.4811	0.003486	0.003325	0.117331	1.402964	1.779549	1.863576	0.343523	3.249476	17.073534	2.274497	9.2526	0.006589	0.008796
3.479881	5.701277	0.002253	0.009707	0.072772	1.482906	1.391157	1.705159	0.253463	3.582808	17.810981	2.06811	10.915789	0.00746	0.009272
1.81194	7.844685	0.00514	0.003788	0.004598	1.251188	1.49389	1.571949	0.430711	3.446612	23.512053	2.206461	10.64577	0.005983	0.010363
3.08265	8.50746	0.003803	0.009127	0.069906	1.341756	1.089587	1.891922	0.471227	3.99683	22.390816	1.660436	10.605801	0.006939	0.011089
5.946402	12.994207	0.004103	0.009876	0.099947	1.372441	1.920836	1.764734	0.455594	3.768996	16.03132	1.828823	10.089523	0.005763	0.010156
2.9882	8.761585	0.006192	0.005307	0.120312	1.499673	1.505228	1.56205	0.301582	3.811389	12.087399	2.249453	10.715835	0.002714	0.011013
1.895373	9.572808	0.0037	0.008684	0.084616	1.332029	0.947147	1.506264	0.551009	4.238395	19.610278	1.812836	9.059194	0.005688	0.009508
2.126672	8.155949	0.005406	0.006528	0.104422	1.471859	0.68238	1.635633	0.357571	3.377052	19.884332	1.637902	10.26617	0.004478	0.010035
4.098951	9.141461	0.005765	0.007865	0.033035	1.240772	0.690246	1.640728	0.425223	3.876124	21.042866	1.501856	9.165769	0.005611	0.00872
5.048464	14.493806	0.006414	0.002498	0.052144	1.275327	1.550038	1.614747	0.282533	3.437576	16.168642	2.113725	8.563989	0.004277	0.00998
0.943917	8.48805	0.002971	0.008791	0.045321	1.379893	0.601192	1.349016	0.325868	3.466938	13.011025	2.170955	8.193399	0.004982	0.009636
3.741189	7.356643	0.00141	0.006342	0.087742	1.472953	1.070828	1.37829	0.462465	3.474967	22.861409	1.74756	10.536129	0.00205	0.010973
1.421436	4.571639	0.007866	0.005975	0.075295	1.408727	1.416758	1.920177	0.532769	3.2816	18.170437	1.862637	9.824788	0.008876	0.010896
5.178494	4.398405	0.006547	0.003049	0.04388	1.535557	1.336803	1.598957	0.316509	2.590878	21.666156	2.312059	9.619525	0.002569	0.010576
2.56	9.699739	0.006782	0.004599	0.13021	1.375386	1.868953	1.710398	0.421797	3.202817	23.439991	2.053848	10.995801	0.003014	0.010319
3.65248	7.379309	0.007046	0.007891	0.106715	1.155419	1.847395	1.943358	0.359159	3.128203	17.499952	1.99626	9.521654	0.004732	0.008929
1.597844	6.239405	0.00596	0.009472	0.032653	1.120972	1.535083	1.66899	0.494779	3.344018	16.808143	1.902606	11.223198	0.006836	0.009201
1.708379	8.359732	0.00354	0.006565	0.052917	1.516857	1.351279	1.500217	0.388902	3.400005	18.5454	2.228218	9.916288	0.002251	0.010948
2.617216	6.153792	0.008164	0.00532	0.061542	1.308492	1.452372	1.674833	0.445737	3.14577	16.506413	2.452254	7.952872	0.004545	0.009941
5.623468	5.809127	0.004549	0.004775	0.067695	1.595653	1.360135	1.709173	0.508976	3.279363	20.623831	2.209239	10.682601	0.006152	0.009885
2.440713	6.441664	0.009201	0.001916	0.114354	1.178751	1.158745	1.757666	0.48555	3.065924	21.837714	1.958758	9.330393	0.008385	0.008429
5.499166	14.7234	0.00548	0.004495	0.02855	1.317177	1.877989	1.840232	0.400753	3.075935	22.206555	2.305266	11.588957	0.005165	0.009967
3.284261	5.635857	0.00366	0.007695	0.097694	1.387378	1.274492	1.533493	0.348227	3.564457	15.468462	2.59834	11.359051	0.003232	0.011403
2.785118	11.900983	0.004132	0.005446	0.09895	1.498626	1.008043	1.536596	0.490394	2.855278	17.594156	2.514072	9.988215	0.004768	0.009785
1.260099	11.564644	0.001297	0.00612	0.076829	1.354664	1.28608	1.729696	0.277409	2.605805	24.955541	1.954599	10.515716	0.007267	0.009103
3.888351	7.218494	0.004305	0.001865	0.058661	1.18675	1.513769	1.384316	0.474156	3.752673	12.563678	2.324904	9.384485	0.008142	0.010337
2.412059	9.605584	0.00158	0.004677	0.076335	1.349979	1.703113	1.822379	0.350778	3.733276	20.919034	1.762068	9.134802	0.005443	0.009365
4.792498	6.715338	0.007214	0.00505	0.049221	1.175925	0.952799	1.663123	0.318202	3.023483	24.029055	2.444955	9.485614	0.003548	0.01016
4.476908	9.765172	0.005712	0.00113	0.009709	1.528017	1.04195	1.670908	0.44929	2.900474	18.675675	2.238926	11.164896	0.00621	0.009722
2.938233	11.489164	0.008248	0.009289	0.041475	1.558325	1.101473	1.850873	0.337187	2.892165	11.417336	2.036159	8.770511	0.007359	0.009625
0.907983	8.719193	0.00727	0.008477	0.080435	1.227486	1.571386	1.771441	0.513025	3.961122	16.887172	2.554067	8.542562	0.009462	0.009172
3.071563	9.071835	0.009654	0.006202	0.078626	1.267105	0.97722	1.498206	0.463423	3.815439	15.815009	1.695065	8.721174	0.006623	0.009125
5.83192	13.423393	0.01009	0.006895	0.019949	1.436321	0.821912	1.933956	0.341278	3.42742	12.20562	1.409998	10.564485	0.007141	0.010011
3.253117	11.403097	0.010846	0.008945	0.095633	1.140709	1.219293	1.738312	0.466544	3.716168	17.319435	1.627317	9.816605	0.004384	0.009765
1.95932	12.16322	0.00255	0.006635	0.011734	1.139461	1.727008	1.444788	0.265508	4.042859	15.167183	1.987628	8.93408	0.003911	0.009746
3.965636	14.235665	0.008498	0.003244	0.044823	1.233454	1.903719	1.626644	0.312757	3.326354	18.970055	1.390989	7.898244	0.005552	0.011048
2.523833	12.360499	0.008776	0.006433	0.086502	1.303759	1.598527	1.41257	0.298722	4.073562	13.918815	2.491966	10.357739	0.010021	0.011617
2.318933	10.127362	0.0081	0.003875	0.057804	1.290115	0.909848	1.854338	0.449796	2.973182	19.986199	2.370299	10.373236	0.004191	0.010638
3.903317	6.66362	0.00537	0.004164	0.102514	1.21747	1.130321	1.658923	0.39315	3.295077	23.934362	1.536041	10.131901	0.009825	0.010465
3.384813	10.224211	0.005023	0.007293	0.121925	1.22665	0.876501	1.405926	0.523654	2.844864	21.489424	1.573733	9.604503	0.007937	0.011257
3.77432	7.71389	0.003928	0.002738	0.060271	1.158456	0.765743	1.5884	0.373551	3.60741	19.827507	1.61045	9.957961	0.007197	0.011477
2.878243	9.18918	0.006693	0.006326	0.029912	1.445021	1.26676	1.72354	0.383807	3.19268	17.170216	1.669972	10.03273	0.004831	0.010127
4.24165	6.347271	0.007136	0.004887	0.070446	1.189208	1.738855	1.544822	0.517987	2.949648	15.038189	2.290403	9.682796	0.009558	0.009907
2.701416	4.03048	0.004015	0.002982	0.071532	1.292358	1.591265	1.42831	0.453447	2.865508	12.859663	1.486493	9.853256	0.008222	0.010429
6.336229	9.940593	0.004374	0.007434	0.039018	1.325788	1.32982	1.334133	0.556447	3.102467	26.007327	2.538575	9.74476	0.010235	0.01068
6.046296	4.760624	0.008854	0.008334	0.081061	1.255235	0.850591	1.62923	0.339193	3.784624	24.500013	1.647459	7.767108	0.002503	0.008515
2.836559	4.903201	0.008375	0.005128	0.112004	1.55157	1.649413	1.728179	0.330064	4.123596	21.316869	1.553835	9.430259	0.00131	0.009469
2.668917	7.565471	0.007618	0.007601	0.024765	1.087953	1.46622	1.606897	0.284622	2.679101	19.481457	2.158921	11.071787	0.006773	0.009687
2.19491	6.904791	0.008468	0.005491	0.089777	1.061803	0.750233	1.87442	0.377487	3.679367	23.12855	1.929156	8.854317	0.003641	0.00941
5.691811	11.046638	0.005542	0.008202	0.083643	1.296431	1.108629	1.807338	0.403755	2.990371	26.982394	2.133483	8.459369	0.007717	0.010294
4.929604	10.833646	0.003337	0.001615	0.12855	1.076841	1.445975	1.39291	0.526614	3.040903	13.865735	1.794182	9.287409	0.007823	0.011124
2.746033	3.498861	0.004842	0.004361	0.093048	1.491733	0.990272	1.780186	0.457188	3.082666	20.33432	2.390694	8.326223	0.004908	0.009504
4.719976	10.074534	0.002424	0.007017	0.017844	1.112505	1.983142	1.830461	0.310037	2.790921	24.405562	2.406588	8.972875	0.007512	0.009163
3.51449	3.818438	0.005619	0.005003	0.023069	1.334116	1.067877	1.457395	0.366953	3.315391	18.907239	1.91886	10.798577	0.008978	0.010611
5.442566	3.054109	0.009784	0.00587	0.10133	1.610163	1.04449	1.453469	0.433012	3.358307	14.625127	1.732021	10.199346	0.009069	0.010187
3.624422	13.879243	0.004602	0.003207	0.115895	1.368489	1.178396	1.579857	0.355561	3.622672	25.135353	1.937974	8.27344	0.005523	0.010377
4.300563	7.096211	0.00693	0.002815	0.056242	1.455696	1.559502	1.688226	0.428903	2.523431	14.215331	1.453414	9.773213	0.00767	0.008892
6.13624	5.416369	0.004949	0.00356	0.105278	1.265009	1.233034	1.419403	0.291476	3.186712	24.855751	2.023049	9.271294	0.001872	0.010212
3.686723	9.313399	0.005254	0.002537	0.082046	1.392796	1.688105	1.595253	0.442722	2.635037	16.026061	1.752598	10.279104	0.001384	0.010396
4.447252	7.724995	0.001863	0.007739	0.053771	1.407178	1.613996	1.906006	0.328694	3.838164	19.712236	2.060109	8.217653	0.003377	0.010096
0.514578	3.471491	0.003048	0.010873	0.122537	1.432924	1.293983	1.469418	0.406538	3.332102	20.878833	1.857045	9.004409	0.002955	0.010807
4.86885	9.335696	0.006365	0.008564	0.054513	1.569339	1.796927	1.526561	0.365233	3.550235	19.077973	1.775493	10.173241	0.009707	0.010738
3.548673	9.437945	0.004497	0.007499	0.080008	1.583409	0.774437	1.603961	0.483059	3.532257	20.229785	2.029735	9.73652	0.007962	0.010243
4.008157	5.480089	0.004223	0.002291	0.074211	1.419245	1.252416	1.698532	0.361438	2.664341	22.140166	2.150099	9.351338	0.003987	0.0085
3.812132	9.898085	0.010321	0.005192	0.090961	1.244462	1.719513	1.88305	0.388066	3.235126	20.719318	1.790255	11.051306	0.009208	0.011521
2.50148	10.561375	0.007889	0.008033	0.096473	1.467098	1.642927	1.525319	0.489256	3.865711	23.195129	2.087798	10.752299	0.003422	0.008994
1.321184	11.153099	0.004704	0.007229	0.107783	1.312633	1.63303	1.786751	0.368974	2.554421	21.92811	2.651012	8.386874	0.006372	0.011169
3.419982	10.389747	0.002719	0.003649	0.09211	1.19687	1.319701	1.471037	0.43602	2.706138	22.419879	2.480689	9.532774	0.005178	0.009594
5.222593	11.998079	0.008659	0.010438	0.086826	1.20776	0.717153	1.752172	0.40996	2.928863	25.428979	2.120149	9.879806	0.005377	0.011345
1.213781	8.912397	0.009431	0.005593	0.02759	1.213248	1.429304	1.485526	0.396925	3.4957	19.383755	1.897557	9.645359	0.003713	0.010535
2.008065	5.959449	0.006224	0.010497	0.035853	1.426917	0.888099	1.814661	0.506389	3.168098	17.332254	2.418213	8.796253	0.007031	0.010904
4.156832	12.761043	0.008026	0.010119	0.085277	1.642638	1.769578	1.715941	0.540934	2.480632	18.361458	2.384642	10.33063	0.007632	0.009925
3.230044	8.927078	0.008899	0.008121	0.042131	1.128484	0.937471	1.637922	0.375842	3.603606	22.593872	1.710301	8.660272	0.01054	0.01086
3.340789	10.976466	0.009271	0.010028	0.111053	1.284729	0.640666	1.61202	0.380742	3.902755	25.729406	1.850217	9.170122	0.006278	0.009046
2.351737	10.79682	0.006007	0.003962	0.055456	1.396222	0.578156	1.517517	0.416505	3.027313	16.688012	1.822264	8.038758	0.001712	0.009444
0.770024	5.021242	0.001935	0.004572	0.059659	1.323044	2.06793	1.436347	0.498913	3.227868	21.234055	2.142007	10.432544	0.002868	0.009663
3.148833	13.114457	0.00774	0.004915	0.039464	1.282697	1.026994	1.79247	0.547789	3.644425	13.384861	1.522622	9.57517	0.010391	0.010258
2.998865	13.151624	0.006301	0.0035	0.025749	1.361915	1.379284	1.762787	0.347607	3.95041	18.061444	1.972006	11.397597	0.003867	0.008868
1.737932	14.810362	0.00754	0.006787	0.015813	1.567082	1.529481	1.56609	0.394548	3.40978	14.748898	2.074745	9.97114	0.004607	0.009819
2.248924	7.959441	0.006525	0.009118	0.088732	1.38541	1.310269	1.477934	0.370675	3.387558	15.735821	1.842267	8.892471	0.00669	0.009581
1.4766	6.855656	0.005234	0.006749	0.126107	1.345574	0.800945	1.65247	0.39944	2.825379	17.702858	1.97366	8.848529	0.004304	0.009335
3.591452	4.173044	0.002084	0.0088	0.11002	1.351568	1.002632	1.684837	0.439948	2.995401	23.606542	1.889646	9.475031	0.010882	0.009307
4.268647	8.258115	0.009617	0.003764	0.063982	1.201443	1.14579	1.654281	0.468442	3.497353	19.230265	1.594326	11.241496	0.008704	0.008754
4.039856	11.813395	0.005046	0.008235	0.062516	1.508298	0.896406	1.557417	0.304354	3.261774	20.446034	2.001542	9.082916	0.008638	0.009542
4.762101	5.169832	0.005886	0.006847	0.065743	1.273078	1.422006	1.682015	0.259458	3.121127	27.241548	2.194248	8.465702	0.0053	0.008645
3.173157	7.06315	0.00665	0.004254	0.063636	1.36527	0.830674	1.553449	0.437091	2.739165	18.808281	2.255244	9.713027	0.002084	0.010568
4.375094	12.224744	0.006071	0.005849	0.065226	1.260535	0.530544	1.357172	0.243477	4.147046	15.31814	2.013604	10.422604	0.008489	0.009812
1.057913	12.511214	0.007376	0.006232	0.04774	1.167272	1.826404	1.55088	0.2445	3.51246	14.967956	1.877007	8.699237	0.007091	0.011296
4.566278	11.299845	0.007466	0.009527	0.068347	1.45942	1.202659	1.618579	0.419031	3.649872	26.400814	2.099255	10.123859	0.005905	0.009377
3.249428	8.513073	0.008179	0.009491	0.083153	1.316088	1.581976	1.86482	0.363012	3.358467	25.416351	2.200035	9.953594	0.009544	0.008898
3.578236	3.922163	0.002871	0.004678	0.050304	1.39514	1.210108	1.809006	0.314524	3.100761	17.904394	1.893826	10.506897	0.009027	0.011103
4.810616	7.388262	0.005244	0.008875	0.034641	1.402422	1.389642	1.922359	0.339914	3.642042	16.518227	2.175299	9.176954	0.006609	0.008647
